H1N1,temp,prec,humi,popd,gdpd,rdds,sensepop,urbanpop,medicost,Georegion
0.59,12.771,26.974,-108.4647,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.103,20.119,-106.4124,0,0,0.87,27.1993,44.47,86.1034,"W"
0.59,13.025,18.115,-108.5169,0,0,2.22,27.1993,44.47,86.1034,"W"
0.59,11.928,29.357,-109.3644,0,0,0,27.1993,44.47,86.1034,"W"
0.59,10.621,50.557,-101.8931,0,0,0,27.1993,44.47,86.1034,"W"
0.59,10.831,37.723,-93.9432,0,0,0,27.1993,44.47,86.1034,"W"
0.59,10.185,38.701,-85.2804,0,0,0,27.1993,44.47,86.1034,"W"
0.59,9.176,46.623,-68.1597,0.89,0.0028,0,27.1993,44.47,86.1034,"W"
0.76,7.657,75.036,-59.4601,1.34,0.0061,0.97,25.7989,40.13,77.8284,"W"
0.76,6.19,109.944,-61.4409,0.85,0.0133,3.83,25.7989,40.13,77.8284,"W"
0.76,4.85,141.592,-57.4522,0.23,0.0014,2.35,25.7989,40.13,77.8284,"W"
0.76,5.535,113.405,-51.5181,0.17,0,2.59,25.7989,40.13,77.8284,"W"
0.76,6.725,79.536,-51.273,0.18,0,2.78,25.7989,40.13,77.8284,"W"
0.79,7.66,66.261,-52.4862,0.06,4e-04,0,22.2821,58.71,95.1002,"W"
0.79,7.92,73.812,-54.4441,0.18,0.0012,1.86,22.2821,58.71,95.1002,"W"
0.79,9.067,58.268,-56.3307,0.06,2e-04,0.67,22.2821,58.71,95.1002,"W"
0.79,10.132,44.763,-57.6336,0.01,0,2.24,22.2821,58.71,95.1002,"W"
0.79,10.645,41.853,-57.7744,0.39,0.0012,2.15,22.2821,58.71,95.1002,"W"
0.79,10.796,44.812,-57.1599,0.66,0.0101,0.87,22.2821,58.71,95.1002,"W"
0.79,10.562,56.099,-57.0579,0.66,0,1.81,22.2821,58.71,95.1002,"W"
0.79,7.069,143.98,-38.9298,0.49,7e-04,5.33,22.2821,58.71,95.1002,"W"
0.79,7.354,141.952,-38.36,0.4,0.0022,2.78,22.2821,58.71,95.1002,"W"
0.79,6.548,168.188,-39.4156,1.11,1e-04,1.46,22.2821,58.71,95.1002,"W"
0.79,6.07,191.878,-40.3695,10.43,0.0556,3.16,22.2821,58.71,95.1002,"W"
0.79,6.096,209.53,-39.4354,4.63,0.0097,11.49,22.2821,58.71,95.1002,"W"
0.79,5.473,252.305,-34.4973,1,0.003,2.58,22.2821,58.71,95.1002,"W"
0.79,4.702,300.621,-28.3738,1.48,0.0057,1.6,22.2821,58.71,95.1002,"W"
0.79,3.857,346.092,-22.4972,3.58,0.0151,3.72,22.2821,58.71,95.1002,"W"
0.79,3.03,382.239,-20.2944,3.46,0.0153,3.98,22.2821,58.71,95.1002,"W"
0.79,2.452,408.106,-20.2723,5.88,0.0157,10.69,22.2821,58.71,95.1002,"W"
0.79,2.201,433.058,-12.7905,4.91,0.0046,1.73,22.2821,58.71,95.1002,"W"
0.79,1.439,474.249,-6.1836,3.22,0.0096,8.14,22.2821,58.71,95.1002,"W"
0.5,1.858,479.026,-14.1533,20.63,0.079,10.15,26.966,48.12,62.9162,"N"
0.79,4.751,416.49,-21.0298,37.72,0.1523,16.31,22.2821,58.71,95.1002,"W"
0.79,6.792,386.398,-23.1862,320.98,0.675,36.58,22.2821,58.71,95.1002,"W"
0.79,7.408,389.988,-20.3097,87.95,0.5365,23.54,22.2821,58.71,95.1002,"W"
0.79,6.961,422.361,-19.2326,82.22,0.2488,22.77,22.2821,58.71,95.1002,"W"
0.79,7.293,440.99,-20.1264,61.21,0.3449,20.32,22.2821,58.71,95.1002,"W"
0.2,7.491,483.162,-16.5635,76.62,0.4364,21.8,20.6315,66.45,63.3435,"N"
0.2,8.015,531.744,-14.0132,191.05,0.873,35.44,20.6315,66.45,63.3435,"N"
0.2,8.469,590.627,-8.8019,188.04,1.2451,44.82,20.6315,66.45,63.3435,"N"
0.2,8.323,668.27,2.6399,334.66,1.5378,74.37,20.6315,66.45,63.3435,"N"
0.2,7.673,758.499,12.4681,851.92,4.521,122.69,20.6315,66.45,63.3435,"N"
0.2,6.62,857.266,23.0303,84.8,0.4302,40.51,20.6315,66.45,63.3435,"N"
0.2,5.333,960.232,29.4104,87.93,0.6415,30.87,20.6315,66.45,63.3435,"N"
0.48,4.641,1040.162,36.49,61.19,0.5303,27.78,21.4119,54.2,79.9357,"N"
0.48,4.439,1093.153,44.1445,298.17,1.6356,43.21,21.4119,54.2,79.9357,"N"
0.48,3.857,1131.229,41.2831,111.77,0.4448,17.58,21.4119,54.2,79.9357,"N"
0.48,4.645,1098.635,78.0331,36.75,0.0763,18.73,21.4119,54.2,79.9357,"N"
0.48,3.992,1056.402,114.2513,9.58,0.0135,6.75,21.4119,54.2,79.9357,"N"
0.59,-2.906,346.639,-51.8779,0.81,0,0,27.1993,44.47,86.1034,"W"
0.59,-1.072,327.2,-51.6788,1.01,0.0062,3.96,27.1993,44.47,86.1034,"W"
0.59,0.408,331.872,-52.5547,1.53,0.0033,1.97,27.1993,44.47,86.1034,"W"
0.59,4.827,256.462,-54.0325,6.7,0.0297,2.28,27.1993,44.47,86.1034,"W"
0.59,11.037,130.878,-55.0603,23.64,0.1039,11.18,27.1993,44.47,86.1034,"W"
0.59,13.399,112.519,-55.2348,237.96,1.0808,41.74,27.1993,44.47,86.1034,"W"
0.59,13.651,133.685,-55.4383,11.76,0.0289,1.15,27.1993,44.47,86.1034,"W"
0.59,13.604,155.051,-55.6606,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.531,162.259,-63.9923,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.416,160.248,-78.4285,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.235,153.665,-90.351,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.993,144.165,-95.3274,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.945,125.523,-95.3185,0.43,5e-04,1.03,27.1993,44.47,86.1034,"W"
0.59,12.635,111.02,-91.3946,0,0,1.01,27.1993,44.47,86.1034,"W"
0.59,12.326,95.505,-87.5621,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.104,80.099,-87.8779,0,0,0,27.1993,44.47,86.1034,"W"
0.59,11.993,67.402,-88.1012,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.022,59.171,-97.4455,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.225,54.93,-109.2866,0,0,0.08,27.1993,44.47,86.1034,"W"
0.59,12.512,54.549,-109.7824,0,0,2.44,27.1993,44.47,86.1034,"W"
0.59,12.919,51.862,-101.5778,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.092,51.072,-100.3723,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.012,50.893,-101.3504,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.724,51.695,-88.5941,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.54,48.472,-74.5328,0.73,0.0279,1.71,27.1993,44.47,86.1034,"W"
0.59,12.392,43.735,-62.1244,1.95,0.0013,7.05,27.1993,44.47,86.1034,"W"
0.59,12.005,44.865,-64.4599,0.12,3e-04,1.11,27.1993,44.47,86.1034,"W"
0.59,10.908,65.939,-79.8413,0.2,8e-04,0,27.1993,44.47,86.1034,"W"
0.59,10.62,72.627,-89.6156,0.67,0.0026,0,27.1993,44.47,86.1034,"W"
0.59,9.471,107.831,-94.3764,0.9,0.0035,0,27.1993,44.47,86.1034,"W"
0.59,10.297,89.713,-101.8467,0,0,0,27.1993,44.47,86.1034,"W"
0.59,11.435,62.543,-103.8686,0,0,0,27.1993,44.47,86.1034,"W"
0.59,11.883,49.666,-105.6623,0,0,0.63,27.1993,44.47,86.1034,"W"
0.59,11.468,53.719,-108.4162,0,0,2.75,27.1993,44.47,86.1034,"W"
0.59,11.148,52.193,-102.5496,0,0,0.01,27.1993,44.47,86.1034,"W"
0.59,10.92,45.128,-90.8191,0,0,0,27.1993,44.47,86.1034,"W"
0.59,10.88,34.294,-96.8491,0.05,0,0.2,27.1993,44.47,86.1034,"W"
0.59,10.355,33.522,-96.4065,0.8,0,1.72,27.1993,44.47,86.1034,"W"
0.59,9.363,40.577,-69.7577,0.21,0,2.43,27.1993,44.47,86.1034,"W"
0.59,7.617,69.21,-61.9489,0.09,0,1.21,27.1993,44.47,86.1034,"W"
0.59,6.184,98.932,-57.6686,0.19,1e-04,1.84,27.1993,44.47,86.1034,"W"
0.76,6.227,94.56,-51.444,0.04,0,0.83,25.7989,40.13,77.8284,"W"
0.76,7.203,72.065,-51.3249,0.12,1e-04,3.44,25.7989,40.13,77.8284,"W"
0.79,8.32,54.366,-52.8218,0.27,0.0016,2.29,22.2821,58.71,95.1002,"W"
0.79,9.166,47.975,-54.4952,1,0.0044,3.85,22.2821,58.71,95.1002,"W"
0.79,9.832,45.307,-55.9737,0.94,0.0033,4.53,22.2821,58.71,95.1002,"W"
0.79,6.356,150.023,-41.4301,0.32,0.001,4.15,22.2821,58.71,95.1002,"W"
0.79,6.543,147.383,-42.8415,0.59,0.0016,2.56,22.2821,58.71,95.1002,"W"
0.79,6.013,165.143,-42.4224,2.26,0,5.63,22.2821,58.71,95.1002,"W"
0.79,5.636,184.209,-40.9631,1.9,0.0121,3.04,22.2821,58.71,95.1002,"W"
0.79,5.121,215,-38.5163,1.04,0.0024,0,22.2821,58.71,95.1002,"W"
0.79,4.478,256.956,-36.5838,0.91,0.004,1.47,22.2821,58.71,95.1002,"W"
0.79,3.786,300.102,-32.7329,1.09,0.0031,2.55,22.2821,58.71,95.1002,"W"
0.79,2.939,342.013,-26.1286,1.97,0.0085,1.27,22.2821,58.71,95.1002,"W"
0.79,2.341,374.17,-22.5479,2.26,0.0134,6.43,22.2821,58.71,95.1002,"W"
0.79,2.082,399.808,-14.694,8.27,0.0399,4.92,22.2821,58.71,95.1002,"W"
0.79,2.165,418.856,-12.6834,16.04,0.136,9.67,22.2821,58.71,95.1002,"W"
0.79,2.735,423.535,-17.0206,17.29,0.0488,12.33,22.2821,58.71,95.1002,"W"
0.79,4.586,394.665,-21.9855,28.08,0.1147,14.25,22.2821,58.71,95.1002,"W"
0.79,6.503,368.597,-23.6267,54.14,0.2822,15.83,22.2821,58.71,95.1002,"W"
0.79,7.231,368.013,-22.4404,31.05,0.064,10.38,22.2821,58.71,95.1002,"W"
0.79,7.336,375.412,-22.2456,46.82,0.0942,15.05,22.2821,58.71,95.1002,"W"
0.79,7.132,401.338,-22.5019,48,0.2849,21.42,22.2821,58.71,95.1002,"W"
0.79,6.975,450.144,-19.0792,37.87,0.1574,13.26,22.2821,58.71,95.1002,"W"
0.2,7.543,497.039,-15.3536,51.39,0.2055,14.02,20.6315,66.45,63.3435,"N"
0.2,7.763,563.797,-11.4302,88.03,0.4752,28.18,20.6315,66.45,63.3435,"N"
0.2,7.763,638.015,-3.5108,212.31,1.604,61.41,20.6315,66.45,63.3435,"N"
0.2,7.474,717.373,3.2466,485.13,2.5093,63.6,20.6315,66.45,63.3435,"N"
0.2,6.321,817.177,10.9259,77.52,0.3966,26.22,20.6315,66.45,63.3435,"N"
0.2,5.141,916.24,21.3542,63.44,0.3361,23.9,20.6315,66.45,63.3435,"N"
0.48,4.866,986.362,24.3351,168.43,0.9614,34.54,21.4119,54.2,79.9357,"N"
0.48,3.843,1064.026,34.6134,171.18,0.3074,24.71,21.4119,54.2,79.9357,"N"
0.48,3.167,1118.576,39.7431,114.7,0.4706,22.82,21.4119,54.2,79.9357,"N"
0.48,3.843,1121.413,70.6199,39.5,0.2521,12.7,21.4119,54.2,79.9357,"N"
0.48,2.893,1101.003,236.1793,10.05,0.0478,5.74,21.4119,54.2,79.9357,"N"
0.59,0.29,295.132,-50.8033,8.93,0.0333,6.14,27.1993,44.47,86.1034,"W"
0.59,1.687,306.035,-51.7878,3.58,0.0148,5.32,27.1993,44.47,86.1034,"W"
0.59,5.398,254.281,-53.6884,3.7,0.0141,2.78,27.1993,44.47,86.1034,"W"
0.59,9.487,186.479,-54.9495,1.71,0.0076,0.69,27.1993,44.47,86.1034,"W"
0.59,13.544,113.551,-55.3837,230.73,1.0159,35.54,27.1993,44.47,86.1034,"W"
0.59,13.591,140.974,-55.5971,130.54,0.4113,22.59,27.1993,44.47,86.1034,"W"
0.59,13.462,163.011,-55.7379,8.78,0.0184,0.34,27.1993,44.47,86.1034,"W"
0.59,13.442,168.77,-57.3017,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.355,167.192,-72.8195,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.264,159.61,-82.0405,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.03,151.024,-86.9203,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.825,136.151,-84.6768,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.612,116.941,-76.7163,0,0,2.09,27.1993,44.47,86.1034,"W"
0.59,12.328,98.49,-71.0034,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.186,80.849,-73.166,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.233,66.935,-74.6951,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.475,57.608,-84.1357,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.743,54.537,-98.9746,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.023,55.147,-101.3724,0,0,1.47,27.1993,44.47,86.1034,"W"
0.59,13.374,53.046,-92.8996,0,0,0.43,27.1993,44.47,86.1034,"W"
0.59,13.376,52.261,-85.4126,0.02,2e-04,0.01,27.1993,44.47,86.1034,"W"
0.59,13.118,50.108,-75.7526,0.07,5e-04,0.08,27.1993,44.47,86.1034,"W"
0.59,12.69,47.617,-64.6246,1.05,0.0032,0.27,27.1993,44.47,86.1034,"W"
0.59,12.3,45.629,-60.1507,4.16,0.0143,4.66,27.1993,44.47,86.1034,"W"
0.59,11.287,61.747,-58.1361,2.12,0.0016,0.07,27.1993,44.47,86.1034,"W"
0.59,7.741,152.389,-59.4571,1.38,0.0019,0,27.1993,44.47,86.1034,"W"
0.59,7.414,155.497,-67.9492,0.42,0.0016,0,27.1993,44.47,86.1034,"W"
0.59,8.733,123.252,-75.385,2.41,0.0011,0,27.1993,44.47,86.1034,"W"
0.59,10.177,98.548,-89.9343,3.75,0.0052,0,27.1993,44.47,86.1034,"W"
0.59,10.502,99.567,-102.6762,0,0,0,27.1993,44.47,86.1034,"W"
0.59,10.353,107.956,-98.1776,0,0,0,27.1993,44.47,86.1034,"W"
0.59,11.278,81.675,-98.3927,0,0,0,27.1993,44.47,86.1034,"W"
0.59,11.642,66.254,-107.9976,0,0,0.28,27.1993,44.47,86.1034,"W"
0.59,12.677,33.753,-103.264,0,0,2.55,27.1993,44.47,86.1034,"W"
0.59,13.035,26.716,-85.0548,0,0,2.07,27.1993,44.47,86.1034,"W"
0.59,12.436,30.518,-81.1061,0.07,2e-04,0.26,27.1993,44.47,86.1034,"W"
0.59,11.617,33.637,-76.2362,2.56,0.006,4.98,27.1993,44.47,86.1034,"W"
0.59,9.993,42.279,-57.2045,0.78,0,3.98,27.1993,44.47,86.1034,"W"
0.59,8.757,50.827,-56.2925,0.44,0,1.75,27.1993,44.47,86.1034,"W"
0.59,8.308,53.814,-52.1264,0,0,0,27.1993,44.47,86.1034,"W"
0.76,7.814,64.095,-51.1232,0.01,0,0,25.7989,40.13,77.8284,"W"
0.79,5.755,152.706,-44.0701,7.74,0.0235,8.41,22.2821,58.71,95.1002,"W"
0.79,5.01,169.347,-41.9816,1.08,0.0011,3.69,22.2821,58.71,95.1002,"W"
0.79,4.166,198.708,-40.4178,2.8,0.0241,6.21,22.2821,58.71,95.1002,"W"
0.79,3.883,228.21,-38.163,2.38,2e-04,3.46,22.2821,58.71,95.1002,"W"
0.79,3.504,266.526,-34.8436,1.48,0.0136,2.24,22.2821,58.71,95.1002,"W"
0.79,3.229,295.856,-29.8057,1.21,0.0021,4.09,22.2821,58.71,95.1002,"W"
0.79,2.156,344.501,-24.3264,2.79,0.0084,5.95,22.2821,58.71,95.1002,"W"
0.79,2.05,367.233,-15.5434,1.52,0.0046,4.19,22.2821,58.71,95.1002,"W"
0.79,1.342,412.352,-10.074,9.76,0.0046,5.19,22.2821,58.71,95.1002,"W"
0.79,3.138,385.336,-17.8836,46.69,0.2878,13.09,22.2821,58.71,95.1002,"W"
0.79,5.585,350.91,-22.811,40.61,0.1608,20.12,22.2821,58.71,95.1002,"W"
0.79,6.61,357.49,-23.588,24.6,0.0607,6.55,22.2821,58.71,95.1002,"W"
0.79,7.099,360.52,-23.4395,11.97,0.0429,6.21,22.2821,58.71,95.1002,"W"
0.79,7.184,363.944,-23.8695,29.32,0.0741,7.65,22.2821,58.71,95.1002,"W"
0.79,7.25,375.587,-24.7733,53.73,0.3822,10.98,22.2821,58.71,95.1002,"W"
0.79,7.242,407.003,-23.7135,22.91,0.1378,12.41,22.2821,58.71,95.1002,"W"
0.79,7.253,459.527,-19.3227,15.4,0.1945,8.46,22.2821,58.71,95.1002,"W"
0.79,7.267,529.227,-14.6245,54.32,0.1203,8.14,22.2821,58.71,95.1002,"W"
0.2,7.37,603.299,-7.9475,107.32,0.5205,30.55,20.6315,66.45,63.3435,"N"
0.2,6.983,688.23,1.0406,213.15,1.2495,39.34,20.6315,66.45,63.3435,"N"
0.2,5.998,783.53,7.7712,124.57,0.8001,27.7,20.6315,66.45,63.3435,"N"
0.48,5.289,869.99,11.9874,295.95,1.5465,49.4,21.4119,54.2,79.9357,"N"
0.48,5.15,947.494,16.6142,270.25,1.3024,51.39,21.4119,54.2,79.9357,"N"
0.48,4.855,1012.738,24.2398,147.04,0.4422,35.18,21.4119,54.2,79.9357,"N"
0.48,3.834,1070.578,31.6043,49.29,0.2328,17.96,21.4119,54.2,79.9357,"N"
0.48,4.126,1075.071,78.3139,80.44,0.3325,13.2,21.4119,54.2,79.9357,"N"
0.48,4.574,1004.757,127.7797,36.61,0.1787,7.92,21.4119,54.2,79.9357,"N"
0.48,4.465,885.945,99.9491,9.42,0.0051,2.45,21.4119,54.2,79.9357,"N"
0.59,-0.983,356.21,-50.9355,2.28,0.0052,3.73,27.1993,44.47,86.1034,"W"
0.59,-1.907,434.398,-52.0334,0.89,0.0034,0,27.1993,44.47,86.1034,"W"
0.59,2.753,350.694,-53.4503,2.6,0.0142,3.15,27.1993,44.47,86.1034,"W"
0.59,11.438,142.406,-54.2792,21.52,0.088,6.3,27.1993,44.47,86.1034,"W"
0.59,13.668,114.406,-54.9957,8.24,0.0577,1.42,27.1993,44.47,86.1034,"W"
0.59,13.455,144.315,-55.6617,125.15,0.4609,16.61,27.1993,44.47,86.1034,"W"
0.59,13.339,163.487,-55.8508,75.59,0.222,20.46,27.1993,44.47,86.1034,"W"
0.59,13.417,166.424,-56.1348,9.09,0.0337,1.6,27.1993,44.47,86.1034,"W"
0.59,13.443,163.933,-62.7589,2.17,0.0116,0.11,27.1993,44.47,86.1034,"W"
0.59,13.316,161.486,-72.8043,0.37,0,0.06,27.1993,44.47,86.1034,"W"
0.59,13.111,156.372,-90.1326,0.02,0.0013,0,27.1993,44.47,86.1034,"W"
0.59,12.89,144.345,-91.9063,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.659,123.872,-71.9108,0.62,0.0028,1.8,27.1993,44.47,86.1034,"W"
0.59,12.367,101.511,-62.3973,0,0,0.33,27.1993,44.47,86.1034,"W"
0.59,12.223,82.788,-61.9015,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.353,69.181,-62.7767,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.671,60.741,-67.3811,0.03,5e-04,0,27.1993,44.47,86.1034,"W"
0.59,13.032,58.383,-72.545,0.05,2e-04,0,27.1993,44.47,86.1034,"W"
0.59,13.404,58.764,-76.7733,0.27,0.0016,0.04,27.1993,44.47,86.1034,"W"
0.59,13.586,59.923,-73.2615,0.33,0.0016,2.02,27.1993,44.47,86.1034,"W"
0.59,13.461,58.049,-70.115,0.77,0.0023,0.16,27.1993,44.47,86.1034,"W"
0.59,13.07,53.444,-59.4051,1.79,0.0094,2.42,27.1993,44.47,86.1034,"W"
0.59,12.493,50.369,-55.691,24.68,0.096,12.8,27.1993,44.47,86.1034,"W"
0.59,11.106,73.796,-54.8123,5.32,0.0031,1.88,27.1993,44.47,86.1034,"W"
0.59,7.844,155.738,-54.3227,5.13,0.0168,0.36,27.1993,44.47,86.1034,"W"
0.59,7.842,142.534,-54.744,0.36,2e-04,0,27.1993,44.47,86.1034,"W"
0.59,7.794,139.697,-58.4651,0.2,6e-04,0,27.1993,44.47,86.1034,"W"
0.59,10.511,80.939,-67.3095,0.01,0,0,27.1993,44.47,86.1034,"W"
0.59,11.156,88.36,-84.3385,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.155,74.751,-102.1734,0,0,0,27.1993,44.47,86.1034,"W"
0.59,11.986,81.747,-90.8672,0,0,0,27.1993,44.47,86.1034,"W"
0.59,12.283,71.642,-87.105,0,0,0,27.1993,44.47,86.1034,"W"
0.59,13.309,40.534,-91.9043,0,0,0,27.1993,44.47,86.1034,"W"
0.59,15.042,18.694,-84.3806,0,0,0,27.1993,44.47,86.1034,"W"
0.59,14.058,28.951,-70.1862,3.09,0.0104,1.5,27.1993,44.47,86.1034,"W"
0.59,11.83,46.952,-59.185,126.07,0.5586,32.37,27.1993,44.47,86.1034,"W"
0.59,9.139,85.648,-55.1703,11.06,0.0247,15.85,27.1993,44.47,86.1034,"W"
0.59,2.526,243.276,-47.9477,3.09,0.0339,5.25,27.1993,44.47,86.1034,"W"
0.59,6.518,120.595,-52.3113,2.34,0,2.68,27.1993,44.47,86.1034,"W"
0.59,9.906,44.87,-55.7372,0.14,0.0011,0,27.1993,44.47,86.1034,"W"
0.79,5.166,168.868,-43.179,0.8,0.0097,4.12,22.2821,58.71,95.1002,"W"
0.79,4.59,172.952,-42.6684,0.33,9e-04,4.36,22.2821,58.71,95.1002,"W"
0.79,4.238,171.881,-41.2076,0.63,0.0019,4.53,22.2821,58.71,95.1002,"W"
0.79,3.742,184.517,-39.5609,1.43,1e-04,6.13,22.2821,58.71,95.1002,"W"
0.79,3.306,214.858,-36.5307,1.23,0,2.29,22.2821,58.71,95.1002,"W"
0.79,2.645,261.5,-32.4262,5.51,0.0471,6.28,22.2821,58.71,95.1002,"W"
0.79,2.596,285.041,-30.6883,16.13,0.0057,2.98,22.2821,58.71,95.1002,"W"
0.79,2.877,294.59,-26.8772,76.33,0.4745,18.12,22.2821,58.71,95.1002,"W"
0.79,1.916,343.661,-19.5259,1.2,9e-04,2.15,22.2821,58.71,95.1002,"W"
0.79,1.037,395.905,-14.3732,3.81,0.0105,2.25,22.2821,58.71,95.1002,"W"
0.79,2.661,382.907,-18.3807,31.85,0.1265,9.07,22.2821,58.71,95.1002,"W"
0.79,4.169,390.374,-21.9308,14.46,0.0317,10.83,22.2821,58.71,95.1002,"W"
0.79,5.384,403.019,-22.116,52.38,0.277,14.98,22.2821,58.71,95.1002,"W"
0.79,6.482,386.491,-23.1486,59.12,0.294,17.25,22.2821,58.71,95.1002,"W"
0.79,6.845,377.589,-24.4706,30.72,0.1191,7.92,22.2821,58.71,95.1002,"W"
0.79,7.209,371.449,-26.9304,79.21,0.4901,14.93,22.2821,58.71,95.1002,"W"
0.79,7.284,376.973,-26.299,80.34,0.2218,19.75,22.2821,58.71,95.1002,"W"
0.79,7.269,408.376,-22.7149,333.98,1.6668,43.91,22.2821,58.71,95.1002,"W"
0.79,6.969,477.889,-18.0881,34.31,0.2325,6.02,22.2821,58.71,95.1002,"W"
0.79,6.869,562.994,-11.5207,117.32,0.6086,16.77,22.2821,58.71,95.1002,"W"
0.48,6.609,651.653,-1.7312,194.03,1.2088,24.54,21.4119,54.2,79.9357,"N"
0.48,5.841,753.394,5.6822,406.43,2.0531,48.71,21.4119,54.2,79.9357,"N"
0.48,5.31,844.715,10.8796,180.71,0.8339,39.13,21.4119,54.2,79.9357,"N"
0.48,4.902,937.254,16.175,156.65,0.7758,33.66,21.4119,54.2,79.9357,"N"
0.48,4.663,1015.873,22.2872,95.79,0.5776,25.18,21.4119,54.2,79.9357,"N"
0.48,4.628,1034.344,26.6697,104.6,0.3386,21.14,21.4119,54.2,79.9357,"N"
0.48,3.82,1008.313,37.1305,12.72,0.0491,7.21,21.4119,54.2,79.9357,"N"
0.48,4.56,895.738,39.018,22.32,0.094,9.56,21.4119,54.2,79.9357,"N"
0.48,3.791,811.765,13.6159,29.18,0.222,7.25,21.4119,54.2,79.9357,"N"
0.48,4.892,725.469,0.0657,102.03,0.3904,20.52,21.4119,54.2,79.9357,"N"
0.59,-1.267,437.794,-51.6247,1.24,0.0055,2.81,27.1993,44.47,86.1034,"W"
0.59,6.63,252.064,-53.2811,20.89,0.146,2.98,27.1993,44.47,86.1034,"W"
0.59,13.392,99.852,-53.746,132.39,0.5172,29.95,27.1993,44.47,86.1034,"W"
0.59,13.626,114.282,-54.125,71.69,0.2982,14.77,27.1993,44.47,86.1034,"W"
0.59,13.357,138.202,-54.7063,19.36,0.0585,7.01,27.1993,44.47,86.1034,"W"
0.59,13.307,153.119,-55.3709,59.24,0.149,11.81,27.1993,44.47,86.1034,"W"
0.59,13.387,158.428,-55.259,19.93,0.0689,5.89,27.1993,44.47,86.1034,"W"
0.59,13.406,160.846,-56.6914,70.44,0.2654,16.41,27.1993,44.47,86.1034,"W"
0.59,13.247,165.569,-65.1635,36.01,0.1301,19.99,27.1993,44.47,86.1034,"W"
0.59,13.106,165.044,-88.0835,12.04,0.0352,5.54,27.1993,44.47,86.1034,"W"
0.59,12.955,156.486,-89.195,4.56,0.0236,1.97,27.1993,44.47,86.1034,"W"
0.59,12.745,136.108,-63.5161,22.46,0.1133,7.97,27.1993,44.47,86.1034,"W"
0.59,12.387,109.372,-56.8676,55.21,0.2236,22.55,27.1993,44.47,86.1034,"W"
0.59,12.24,89.029,-54.7647,24.1,0.0737,12.61,27.1993,44.47,86.1034,"W"
0.59,12.337,76.167,-54.3147,0.45,0.0018,2.3,27.1993,44.47,86.1034,"W"
0.59,12.584,69.049,-56.3366,21.18,0.1171,4.22,27.1993,44.47,86.1034,"W"
0.59,12.898,68.991,-57.5935,15.13,0.0646,5.43,27.1993,44.47,86.1034,"W"
0.59,13.285,70.898,-59.6703,3.12,0.0078,2.06,27.1993,44.47,86.1034,"W"
0.59,13.499,71.414,-57.6148,1.81,0.0101,4.7,27.1993,44.47,86.1034,"W"
0.59,13.177,69.08,-54.7672,0.75,0.0016,0,27.1993,44.47,86.1034,"W"
0.59,12.632,63.589,-54.6066,2.44,0.0179,1.32,27.1993,44.47,86.1034,"W"
0.59,11.625,74.731,-55.0975,196.64,1.0104,41.26,27.1993,44.47,86.1034,"W"
0.59,10.38,97.069,-54.3103,104.79,0.248,34.4,27.1993,44.47,86.1034,"W"
0.59,10.279,95.931,-53.2186,11.39,0.0244,6.22,27.1993,44.47,86.1034,"W"
0.59,8.664,135.644,-54.0752,1.97,8e-04,5.45,27.1993,44.47,86.1034,"W"
0.59,8.297,144.406,-55.8889,0.39,9e-04,6.26,27.1993,44.47,86.1034,"W"
0.59,8.533,167.919,-59.7287,7.17,0,4.27,27.1993,44.47,86.1034,"W"
0.59,12.707,82.146,-65.8521,0.11,0.0016,0,27.1993,44.47,86.1034,"W"
0.59,15.421,24.495,-69.8938,18.23,0.0936,2.92,27.1993,44.47,86.1034,"W"
0.59,13.704,52.979,-64.9188,12.32,0.0659,0.79,27.1993,44.47,86.1034,"W"
0.59,14.55,32.711,-67.736,0.08,0.0011,0,27.1993,44.47,86.1034,"W"
0.59,15.038,22.203,-66.2891,0,2e-04,0,27.1993,44.47,86.1034,"W"
